Date,SPX_Close,VIX_Today,SPX_Return_Pct,fgi_value,Vol_Level
2020-05-22,2955.449951171875,28.15999984741211,0.24,42,Normal
2020-05-26,2991.77001953125,28.010000228881836,1.23,39,Normal
2020-05-27,3036.1298828125,27.6200008392334,1.48,39,Normal
2020-05-28,3029.72998046875,28.59000015258789,-0.21,41,Normal
2020-05-29,3044.31005859375,27.510000228881836,0.48,48,Normal
2020-06-01,3055.72998046875,28.229999542236328,0.38,50,Normal
2020-06-02,3080.820068359375,26.84000015258789,0.82,56,Normal
2020-06-03,3122.8701171875,25.65999984741211,1.36,48,Normal
2020-06-04,3112.35009765625,25.809999465942383,-0.34,54,Normal
2020-06-05,3193.929931640625,24.520000457763672,2.62,53,Level_2 (High >2%)
2020-06-08,3232.389892578125,25.809999465942383,1.2,53,Normal
2020-06-09,3207.179931640625,27.56999969482422,-0.78,52,Normal
2020-06-10,3190.139892578125,27.56999969482422,-0.53,54,Normal
2020-06-11,3002.10009765625,40.790000915527344,-5.89,52,Level_3 (Extreme >3%)
2020-06-12,3041.31005859375,36.09000015258789,1.31,38,Normal
2020-06-15,3066.590087890625,34.400001525878906,0.83,37,Normal
2020-06-16,3124.739990234375,33.66999816894531,1.9,39,Normal
2020-06-17,3113.489990234375,33.470001220703125,-0.36,38,Normal
2020-06-18,3115.340087890625,32.939998626708984,0.06,40,Normal
2020-06-19,3097.739990234375,35.119998931884766,-0.56,39,Normal
2020-06-22,3117.860107421875,31.770000457763672,0.65,38,Normal
2020-06-23,3131.2900390625,31.3700008392334,0.43,41,Normal
2020-06-24,3050.330078125,33.84000015258789,-2.59,50,Level_2 (High >2%)
2020-06-25,3083.760009765625,32.220001220703125,1.1,43,Normal
2020-06-26,3009.050048828125,34.72999954223633,-2.42,40,Level_2 (High >2%)
2020-06-29,3053.239990234375,31.780000686645508,1.47,41,Normal
2020-06-30,3100.2900390625,30.43000030517578,1.54,44,Normal
2020-07-01,3115.860107421875,28.6200008392334,0.5,42,Normal
2020-07-02,3130.010009765625,27.68000030517578,0.45,42,Normal
2020-07-06,3179.719970703125,27.940000534057617,1.59,40,Normal
2020-07-07,3145.320068359375,29.43000030517578,-1.08,43,Normal
2020-07-08,3169.93994140625,28.079999923706055,0.78,44,Normal
2020-07-09,3152.050048828125,29.260000228881836,-0.56,44,Normal
2020-07-10,3185.0400390625,27.290000915527344,1.05,41,Normal
2020-07-13,3155.219970703125,32.189998626708984,-0.94,43,Normal
2020-07-14,3197.52001953125,29.520000457763672,1.34,43,Normal
2020-07-15,3226.56005859375,27.760000228881836,0.91,44,Normal
2020-07-16,3215.570068359375,28.0,-0.34,43,Normal
2020-07-17,3224.72998046875,25.68000030517578,0.28,41,Normal
2020-07-20,3251.840087890625,24.459999084472656,0.84,44,Normal
2020-07-21,3257.300048828125,24.84000015258789,0.17,44,Normal
2020-07-22,3276.02001953125,24.31999969482422,0.57,50,Normal
2020-07-23,3235.659912109375,26.079999923706055,-1.23,55,Normal
2020-07-24,3215.6298828125,25.84000015258789,-0.62,53,Normal
2020-07-27,3239.409912109375,24.739999771118164,0.74,58,Normal
2020-07-28,3218.43994140625,25.440000534057617,-0.65,76,Normal
2020-07-29,3258.43994140625,24.100000381469727,1.24,71,Normal
2020-07-30,3246.219970703125,24.760000228881836,-0.38,76,Normal
2020-07-31,3271.1201171875,24.459999084472656,0.77,75,Normal
2020-08-03,3294.610107421875,24.280000686645508,0.72,75,Normal
2020-08-04,3306.510009765625,23.760000228881836,0.36,72,Normal
2020-08-05,3327.77001953125,22.989999771118164,0.64,75,Normal
2020-08-06,3349.159912109375,22.649999618530273,0.64,79,Normal
2020-08-07,3351.280029296875,22.209999084472656,0.06,77,Normal
2020-08-10,3360.469970703125,22.1299991607666,0.27,78,Normal
2020-08-11,3333.68994140625,24.030000686645508,-0.8,84,Normal
2020-08-12,3380.35009765625,22.280000686645508,1.4,75,Normal
2020-08-13,3373.429931640625,22.1299991607666,-0.2,75,Normal
2020-08-14,3372.85009765625,22.049999237060547,-0.02,78,Normal
2020-08-17,3381.989990234375,21.350000381469727,0.27,83,Normal
2020-08-18,3389.780029296875,21.510000228881836,0.23,82,Normal
2020-08-19,3374.85009765625,22.540000915527344,-0.44,80,Normal
2020-08-20,3385.510009765625,22.719999313354492,0.32,75,Normal
2020-08-21,3397.159912109375,22.540000915527344,0.34,81,Normal
2020-08-24,3431.280029296875,22.3700008392334,1.0,78,Normal
2020-08-25,3443.6201171875,22.030000686645508,0.36,75,Normal
2020-08-26,3478.72998046875,23.270000457763672,1.02,76,Normal
2020-08-27,3484.550048828125,24.469999313354492,0.17,75,Normal
2020-08-28,3508.010009765625,22.959999084472656,0.67,74,Normal
2020-08-31,3500.31005859375,26.40999984741211,-0.22,75,Normal
2020-09-01,3526.64990234375,26.1200008392334,0.75,75,Normal
2020-09-02,3580.840087890625,26.56999969482422,1.54,83,Normal
2020-09-03,3455.06005859375,33.599998474121094,-3.51,79,Level_3 (Extreme >3%)
2020-09-04,3426.9599609375,30.75,-0.81,40,Normal
2020-09-08,3331.840087890625,31.459999084472656,-2.78,41,Level_2 (High >2%)
2020-09-09,3398.9599609375,28.809999465942383,2.01,38,Level_2 (High >2%)
2020-09-10,3339.18994140625,29.709999084472656,-1.76,38,Normal
2020-09-11,3340.969970703125,26.8700008392334,0.05,41,Normal
2020-09-14,3383.5400390625,25.850000381469727,1.27,39,Normal
2020-09-15,3401.199951171875,25.59000015258789,0.52,47,Normal
2020-09-16,3385.489990234375,26.040000915527344,-0.46,43,Normal
2020-09-17,3357.010009765625,26.459999084472656,-0.84,48,Normal
2020-09-18,3319.469970703125,25.829999923706055,-1.12,49,Normal
2020-09-21,3281.06005859375,27.780000686645508,-1.16,48,Normal
2020-09-22,3315.570068359375,26.860000610351562,1.05,39,Normal
2020-09-23,3236.919921875,28.579999923706055,-2.37,43,Level_2 (High >2%)
2020-09-24,3246.590087890625,28.510000228881836,0.3,39,Normal
2020-09-25,3298.4599609375,26.3799991607666,1.6,46,Normal
2020-09-28,3351.60009765625,26.190000534057617,1.61,43,Normal
2020-09-29,3335.469970703125,26.270000457763672,-0.48,45,Normal
2020-09-30,3363.0,26.3700008392334,0.83,49,Normal
2020-10-01,3380.800048828125,26.700000762939453,0.53,45,Normal
2020-10-02,3348.419921875,27.6299991607666,-0.96,41,Normal
2020-10-05,3408.60009765625,27.959999084472656,1.8,42,Normal
2020-10-06,3360.969970703125,29.479999542236328,-1.4,47,Normal
2020-10-07,3419.43994140625,28.059999465942383,1.74,43,Normal
2020-10-08,3446.830078125,26.360000610351562,0.8,46,Normal
2020-10-09,3477.139892578125,25.0,0.88,48,Normal
2020-10-12,3534.219970703125,25.06999969482422,1.64,52,Normal
2020-10-13,3511.929931640625,26.06999969482422,-0.63,56,Normal
2020-10-14,3488.669921875,26.399999618530273,-0.66,53,Normal
2020-10-15,3483.340087890625,26.969999313354492,-0.15,56,Normal
2020-10-16,3483.81005859375,27.40999984741211,0.01,52,Normal
2020-10-19,3426.919921875,29.18000030517578,-1.63,55,Normal
2020-10-20,3443.1201171875,29.350000381469727,0.47,56,Normal
2020-10-21,3435.56005859375,28.649999618530273,-0.22,61,Normal
2020-10-22,3453.489990234375,28.110000610351562,0.52,73,Normal
2020-10-23,3465.389892578125,27.549999237060547,0.34,74,Normal
2020-10-26,3400.969970703125,32.459999084472656,-1.86,75,Normal
2020-10-27,3390.679931640625,33.349998474121094,-0.3,61,Normal
2020-10-28,3271.030029296875,40.279998779296875,-3.53,70,Level_3 (Extreme >3%)
2020-10-29,3310.110107421875,37.59000015258789,1.19,67,Normal
2020-10-30,3269.9599609375,38.02000045776367,-1.21,74,Normal
2020-11-02,3310.239990234375,37.130001068115234,1.23,71,Normal
2020-11-03,3369.159912109375,35.54999923706055,1.78,71,Normal
2020-11-04,3443.43994140625,29.56999969482422,2.2,74,Level_2 (High >2%)
2020-11-05,3510.449951171875,27.579999923706055,1.95,72,Normal
2020-11-06,3509.43994140625,24.860000610351562,-0.03,90,Normal
2020-11-09,3550.5,25.75,1.17,90,Normal
2020-11-10,3545.530029296875,24.799999237060547,-0.14,90,Normal
2020-11-11,3572.659912109375,23.450000762939453,0.77,86,Normal
2020-11-12,3537.010009765625,25.350000381469727,-1.0,87,Normal
2020-11-13,3585.14990234375,23.100000381469727,1.36,89,Normal
2020-11-16,3626.909912109375,22.450000762939453,1.16,90,Normal
2020-11-17,3609.530029296875,22.709999084472656,-0.48,86,Normal
2020-11-18,3567.7900390625,23.84000015258789,-1.16,91,Normal
2020-11-19,3581.8701171875,23.110000610351562,0.39,94,Normal
2020-11-20,3557.5400390625,23.700000762939453,-0.68,86,Normal
2020-11-23,3577.590087890625,22.65999984741211,0.56,90,Normal
2020-11-24,3635.409912109375,21.639999389648438,1.62,88,Normal
2020-11-25,3629.64990234375,21.25,-0.16,94,Normal
2020-11-27,3638.35009765625,20.84000015258789,0.24,86,Normal
2020-11-30,3621.6298828125,20.56999969482422,-0.46,88,Normal
2020-12-01,3662.449951171875,20.770000457763672,1.13,95,Normal
2020-12-02,3669.010009765625,21.170000076293945,0.18,92,Normal
2020-12-03,3666.719970703125,21.280000686645508,-0.06,92,Normal
2020-12-04,3699.1201171875,20.790000915527344,0.88,92,Normal
2020-12-07,3691.9599609375,21.299999237060547,-0.19,94,Normal
2020-12-08,3702.25,20.68000030517578,0.28,95,Normal
2020-12-09,3672.820068359375,22.270000457763672,-0.79,86,Normal
2020-12-10,3668.10009765625,22.520000457763672,-0.13,94,Normal
2020-12-11,3663.4599609375,23.309999465942383,-0.13,89,Normal
2020-12-14,3647.489990234375,24.719999313354492,-0.44,95,Normal
2020-12-15,3694.6201171875,22.889999389648438,1.29,91,Normal
2020-12-16,3701.169921875,22.5,0.18,92,Normal
2020-12-17,3722.47998046875,21.93000030517578,0.58,92,Normal
2020-12-18,3709.409912109375,21.56999969482422,-0.35,95,Normal
2020-12-21,3694.919921875,25.15999984741211,-0.39,92,Normal
2020-12-22,3687.260009765625,24.229999542236328,-0.21,88,Normal
2020-12-23,3690.010009765625,23.309999465942383,0.07,93,Normal
2020-12-24,3703.06005859375,21.530000686645508,0.35,86,Normal
2020-12-28,3735.360107421875,21.700000762939453,0.87,92,Normal
2020-12-29,3727.0400390625,23.079999923706055,-0.22,91,Normal
2020-12-30,3732.0400390625,22.770000457763672,0.13,91,Normal
2020-12-31,3756.070068359375,22.75,0.64,95,Normal
2021-01-04,3700.64990234375,26.969999313354492,-1.48,94,Normal
2021-01-05,3726.860107421875,25.34000015258789,0.71,93,Normal
2021-01-06,3748.139892578125,25.06999969482422,0.57,95,Normal
2021-01-07,3803.7900390625,22.3700008392334,1.48,91,Normal
2021-01-08,3824.679931640625,21.559999465942383,0.55,93,Normal
2021-01-11,3799.610107421875,24.079999923706055,-0.66,90,Normal
2021-01-12,3801.18994140625,23.329999923706055,0.04,84,Normal
2021-01-13,3809.840087890625,22.209999084472656,0.23,78,Normal
2021-01-14,3795.5400390625,23.25,-0.38,83,Normal
2021-01-15,3768.25,24.34000015258789,-0.72,88,Normal
2021-01-19,3798.909912109375,23.239999771118164,0.81,80,Normal
2021-01-20,3851.85009765625,21.579999923706055,1.39,78,Normal
2021-01-21,3853.070068359375,21.31999969482422,0.03,75,Normal
2021-01-22,3841.469970703125,21.90999984741211,-0.3,40,Normal
2021-01-25,3855.360107421875,23.190000534057617,0.36,74,Normal
2021-01-26,3849.6201171875,23.020000457763672,-0.15,71,Normal
2021-01-27,3750.77001953125,37.209999084472656,-2.57,78,Level_2 (High >2%)
2021-01-28,3787.3798828125,30.209999084472656,0.98,55,Normal
2021-01-29,3714.239990234375,33.09000015258789,-1.93,77,Normal
2021-02-01,3773.860107421875,30.239999771118164,1.61,77,Normal
2021-02-02,3826.31005859375,25.559999465942383,1.39,76,Normal
2021-02-03,3830.169921875,22.90999984741211,0.1,78,Normal
2021-02-04,3871.739990234375,21.770000457763672,1.09,80,Normal
2021-02-05,3886.830078125,20.8700008392334,0.39,81,Normal
2021-02-08,3915.590087890625,21.239999771118164,0.74,83,Normal
2021-02-09,3911.22998046875,21.6299991607666,-0.11,95,Normal
2021-02-10,3909.8798828125,21.989999771118164,-0.03,92,Normal
2021-02-11,3916.3798828125,21.25,0.17,93,Normal
2021-02-12,3934.830078125,19.969999313354492,0.47,92,Normal
2021-02-16,3932.590087890625,21.459999084472656,-0.06,95,Normal
2021-02-17,3931.330078125,21.5,-0.03,95,Normal
2021-02-18,3913.969970703125,22.489999771118164,-0.44,91,Normal
2021-02-19,3906.7099609375,22.049999237060547,-0.19,93,Normal
2021-02-22,3876.5,23.450000762939453,-0.77,94,Normal
2021-02-23,3881.3701171875,23.110000610351562,0.13,94,Normal
2021-02-24,3925.429931640625,21.34000015258789,1.14,76,Normal
2021-02-25,3829.340087890625,28.889999389648438,-2.45,79,Level_2 (High >2%)
2021-02-26,3811.14990234375,27.950000762939453,-0.48,55,Normal
2021-03-01,3901.820068359375,23.350000381469727,2.38,38,Level_2 (High >2%)
2021-03-02,3870.2900390625,24.100000381469727,-0.81,78,Normal
2021-03-03,3819.719970703125,26.670000076293945,-1.31,78,Normal
2021-03-04,3768.469970703125,28.56999969482422,-1.34,84,Normal
2021-03-05,3841.93994140625,24.65999984741211,1.95,77,Normal
2021-03-08,3821.35009765625,25.469999313354492,-0.54,81,Normal
2021-03-09,3875.43994140625,24.030000686645508,1.42,81,Normal
2021-03-10,3898.81005859375,22.559999465942383,0.6,68,Normal
2021-03-11,3939.340087890625,21.90999984741211,1.04,73,Normal
2021-03-12,3943.340087890625,20.690000534057617,0.1,70,Normal
2021-03-15,3968.93994140625,20.030000686645508,0.65,76,Normal
2021-03-16,3962.7099609375,19.790000915527344,-0.16,71,Normal
2021-03-17,3974.1201171875,19.229999542236328,0.29,71,Normal
2021-03-18,3915.4599609375,21.579999923706055,-1.48,72,Normal
2021-03-19,3913.10009765625,20.950000762939453,-0.06,71,Normal
2021-03-22,3940.590087890625,18.8799991607666,0.7,70,Normal
2021-03-23,3910.52001953125,20.299999237060547,-0.76,66,Normal
2021-03-24,3889.139892578125,21.200000762939453,-0.55,65,Normal
2021-03-25,3909.52001953125,19.809999465942383,0.52,60,Normal
2021-03-26,3974.5400390625,18.860000610351562,1.66,54,Normal
2021-03-29,3971.090087890625,20.739999771118164,-0.09,72,Normal
2021-03-30,3958.550048828125,19.610000610351562,-0.32,72,Normal
2021-03-31,3972.889892578125,19.399999618530273,0.36,76,Normal
2021-04-01,4019.8701171875,17.329999923706055,1.18,74,Normal
2021-04-05,4077.909912109375,17.90999984741211,1.44,71,Normal
2021-04-06,4073.93994140625,18.1200008392334,-0.1,75,Normal
2021-04-07,4079.949951171875,17.15999984741211,0.15,72,Normal
2021-04-08,4097.169921875,16.950000762939453,0.42,73,Normal
2021-04-09,4128.7998046875,16.690000534057617,0.77,70,Normal
2021-04-12,4127.990234375,16.90999984741211,-0.02,74,Normal
2021-04-13,4141.58984375,16.649999618530273,0.33,74,Normal
2021-04-14,4124.66015625,16.989999771118164,-0.41,75,Normal
2021-04-15,4170.419921875,16.56999969482422,1.11,79,Normal
2021-04-16,4185.47021484375,16.25,0.36,78,Normal
2021-04-19,4163.259765625,17.290000915527344,-0.53,74,Normal
2021-04-20,4134.93994140625,18.68000030517578,-0.68,73,Normal
2021-04-21,4173.419921875,17.5,0.93,73,Normal
2021-04-22,4134.97998046875,18.709999084472656,-0.92,65,Normal
2021-04-23,4180.169921875,17.329999923706055,1.09,55,Normal
2021-04-26,4187.6201171875,17.639999389648438,0.18,27,Normal
2021-04-27,4186.72021484375,17.559999465942383,-0.02,50,Normal
2021-04-28,4183.18017578125,17.280000686645508,-0.08,59,Normal
2021-04-29,4211.47021484375,17.610000610351562,0.68,52,Normal
2021-04-30,4181.169921875,18.610000610351562,-0.72,51,Normal
2021-05-03,4192.66015625,18.309999465942383,0.27,61,Normal
2021-05-04,4164.66015625,19.479999542236328,-0.67,68,Normal
2021-05-05,4167.58984375,19.149999618530273,0.07,48,Normal
2021-05-06,4201.6201171875,18.389999389648438,0.82,65,Normal
2021-05-07,4232.60009765625,16.690000534057617,0.74,64,Normal
2021-05-10,4188.43017578125,19.65999984741211,-1.04,72,Normal
2021-05-11,4152.10009765625,21.84000015258789,-0.87,61,Normal
2021-05-12,4063.0400390625,27.59000015258789,-2.14,68,Level_2 (High >2%)
2021-05-13,4112.5,23.1299991607666,1.22,31,Normal
2021-05-14,4173.85009765625,18.809999465942383,1.49,26,Normal
2021-05-17,4163.2900390625,19.719999313354492,-0.25,27,Normal
2021-05-18,4127.830078125,21.34000015258789,-0.85,21,Normal
2021-05-19,4115.68017578125,22.18000030517578,-0.29,23,Normal
2021-05-20,4159.1201171875,20.670000076293945,1.06,11,Normal
2021-05-21,4155.85986328125,20.149999618530273,-0.08,19,Normal
2021-05-24,4197.0498046875,18.399999618530273,0.99,10,Normal
2021-05-25,4188.1298828125,18.84000015258789,-0.21,22,Normal
2021-05-26,4195.990234375,17.360000610351562,0.19,22,Normal
2021-05-27,4200.8798828125,16.739999771118164,0.12,27,Normal
2021-05-28,4204.10986328125,16.760000228881836,0.08,21,Normal
2021-06-01,4202.0400390625,17.899999618530273,-0.05,20,Normal
2021-06-02,4208.1201171875,17.479999542236328,0.14,23,Normal
2021-06-03,4192.85009765625,18.040000915527344,-0.36,24,Normal
2021-06-04,4229.89013671875,16.420000076293945,0.88,27,Normal
2021-06-07,4226.52001953125,16.420000076293945,-0.08,15,Normal
2021-06-08,4227.259765625,17.06999969482422,0.02,13,Normal
2021-06-09,4219.5498046875,17.889999389648438,-0.18,14,Normal
2021-06-10,4239.18017578125,16.100000381469727,0.47,21,Normal
2021-06-11,4247.43994140625,15.649999618530273,0.19,21,Normal
2021-06-14,4255.14990234375,16.389999389648438,0.18,28,Normal
2021-06-15,4246.58984375,17.020000457763672,-0.2,38,Normal
2021-06-16,4223.7001953125,18.149999618530273,-0.54,33,Normal
2021-06-17,4221.85986328125,17.75,-0.04,26,Normal
2021-06-18,4166.4501953125,20.700000762939453,-1.31,25,Normal
2021-06-21,4224.7900390625,17.889999389648438,1.4,23,Normal
2021-06-22,4246.43994140625,16.65999984741211,0.51,10,Normal
2021-06-23,4241.83984375,16.31999969482422,-0.11,14,Normal
2021-06-24,4266.490234375,15.970000267028809,0.58,22,Normal
2021-06-25,4280.7001953125,15.619999885559082,0.33,27,Normal
2021-06-28,4290.60986328125,15.760000228881836,0.23,25,Normal
2021-06-29,4291.7998046875,16.020000457763672,0.03,25,Normal
2021-06-30,4297.5,15.829999923706055,0.13,28,Normal
2021-07-01,4319.93994140625,15.479999542236328,0.52,28,Normal
2021-07-02,4352.33984375,15.069999694824219,0.75,21,Normal
2021-07-06,4343.5400390625,16.440000534057617,-0.2,20,Normal
2021-07-07,4358.1298828125,16.200000762939453,0.34,28,Normal
2021-07-08,4320.81982421875,19.0,-0.86,20,Normal
2021-07-09,4369.5498046875,16.18000030517578,1.13,20,Normal
2021-07-12,4384.6298828125,16.170000076293945,0.35,25,Normal
2021-07-13,4369.2099609375,17.1200008392334,-0.35,20,Normal
2021-07-14,4374.2998046875,16.329999923706055,0.12,21,Normal
2021-07-15,4360.02978515625,17.010000228881836,-0.33,20,Normal
2021-07-16,4327.16015625,18.450000762939453,-0.75,22,Normal
2021-07-19,4258.490234375,22.5,-1.59,24,Normal
2021-07-20,4323.06005859375,19.729999542236328,1.52,19,Normal
2021-07-21,4358.68994140625,17.90999984741211,0.82,10,Normal
2021-07-22,4367.47998046875,17.690000534057617,0.2,21,Normal
2021-07-23,4411.7900390625,17.200000762939453,1.01,23,Normal
2021-07-26,4422.2998046875,17.579999923706055,0.24,26,Normal
2021-07-27,4401.4599609375,19.360000610351562,-0.47,32,Normal
2021-07-28,4400.64013671875,18.309999465942383,-0.02,50,Normal
2021-07-29,4419.14990234375,17.700000762939453,0.42,50,Normal
2021-07-30,4395.259765625,18.239999771118164,-0.54,53,Normal
2021-08-02,4387.16015625,19.459999084472656,-0.18,48,Normal
2021-08-03,4423.14990234375,18.040000915527344,0.82,48,Normal
2021-08-04,4402.66015625,17.969999313354492,-0.46,42,Normal
2021-08-05,4429.10009765625,17.280000686645508,0.6,50,Normal
2021-08-06,4436.52001953125,16.149999618530273,0.17,52,Normal
2021-08-09,4432.35009765625,16.719999313354492,-0.09,65,Normal
2021-08-10,4436.75,16.790000915527344,0.1,71,Normal
2021-08-11,4442.41015625,16.170000076293945,0.13,70,Normal
2021-08-12,4460.830078125,15.59000015258789,0.41,70,Normal
2021-08-13,4468.0,15.449999809265137,0.16,70,Normal
2021-08-16,4479.7099609375,16.1200008392334,0.26,72,Normal
2021-08-17,4448.080078125,17.90999984741211,-0.71,72,Normal
2021-08-18,4400.27001953125,21.56999969482422,-1.07,73,Normal
2021-08-19,4405.7998046875,21.670000076293945,0.13,70,Normal
2021-08-20,4441.669921875,18.559999465942383,0.81,70,Normal
2021-08-23,4479.52978515625,17.149999618530273,0.85,79,Normal
2021-08-24,4486.22998046875,17.219999313354492,0.15,79,Normal
2021-08-25,4496.18994140625,16.790000915527344,0.22,73,Normal
2021-08-26,4470.0,18.84000015258789,-0.58,75,Normal
2021-08-27,4509.3701171875,16.389999389648438,0.88,71,Normal
2021-08-30,4528.7900390625,16.190000534057617,0.43,73,Normal
2021-08-31,4522.68017578125,16.479999542236328,-0.13,73,Normal
2021-09-01,4524.08984375,16.110000610351562,0.03,71,Normal
2021-09-02,4536.9501953125,16.40999984741211,0.28,74,Normal
2021-09-03,4535.43017578125,16.40999984741211,-0.03,74,Normal
2021-09-07,4520.02978515625,18.139999389648438,-0.34,79,Normal
2021-09-08,4514.06982421875,17.959999084472656,-0.13,47,Normal
2021-09-09,4493.27978515625,18.799999237060547,-0.46,45,Normal
2021-09-10,4458.580078125,20.950000762939453,-0.77,46,Normal
2021-09-13,4468.72998046875,19.3700008392334,0.23,44,Normal
2021-09-14,4443.0498046875,19.459999084472656,-0.57,30,Normal
2021-09-15,4480.7001953125,18.18000030517578,0.85,49,Normal
2021-09-16,4473.75,18.690000534057617,-0.16,53,Normal
2021-09-17,4432.990234375,20.809999465942383,-0.91,48,Normal
2021-09-20,4357.72998046875,25.709999084472656,-1.7,50,Normal
2021-09-21,4354.18994140625,24.360000610351562,-0.08,27,Normal
2021-09-22,4395.64013671875,20.8700008392334,0.95,21,Normal
2021-09-23,4448.97998046875,18.6299991607666,1.21,27,Normal
2021-09-24,4455.47998046875,17.75,0.15,33,Normal
2021-09-27,4443.10986328125,18.760000228881836,-0.28,26,Normal
2021-09-28,4352.6298828125,23.25,-2.04,25,Level_2 (High >2%)
2021-09-29,4359.4599609375,22.559999465942383,0.16,24,Normal
2021-09-30,4307.5400390625,23.139999389648438,-1.19,20,Normal
2021-10-01,4357.0400390625,21.100000381469727,1.15,27,Normal
2021-10-04,4300.4599609375,22.959999084472656,-1.3,54,Normal
2021-10-05,4345.72021484375,21.299999237060547,1.05,59,Normal
2021-10-06,4363.5498046875,21.0,0.41,68,Normal
2021-10-07,4399.759765625,19.540000915527344,0.83,76,Normal
2021-10-08,4391.33984375,18.770000457763672,-0.19,74,Normal
2021-10-11,4361.18994140625,20.0,-0.69,71,Normal
2021-10-12,4350.64990234375,19.850000381469727,-0.24,78,Normal
2021-10-13,4363.7998046875,18.639999389648438,0.3,70,Normal
2021-10-14,4438.259765625,16.860000610351562,1.71,70,Normal
2021-10-15,4471.3701171875,16.299999237060547,0.75,71,Normal
2021-10-18,4486.4599609375,16.309999465942383,0.34,78,Normal
2021-10-19,4519.6298828125,15.699999809265137,0.74,75,Normal
2021-10-20,4536.18994140625,15.489999771118164,0.37,82,Normal
2021-10-21,4549.77978515625,15.010000228881836,0.3,84,Normal
2021-10-22,4544.89990234375,15.430000305175781,-0.11,75,Normal
2021-10-25,4566.47998046875,15.239999771118164,0.47,72,Normal
2021-10-26,4574.7900390625,15.979999542236328,0.18,76,Normal
2021-10-27,4551.68017578125,16.979999542236328,-0.51,73,Normal
2021-10-28,4596.419921875,16.530000686645508,0.98,66,Normal
2021-10-29,4605.3798828125,16.260000228881836,0.19,70,Normal
2021-11-01,4613.669921875,16.40999984741211,0.18,74,Normal
2021-11-02,4630.64990234375,16.030000686645508,0.37,73,Normal
2021-11-03,4660.56982421875,15.100000381469727,0.65,76,Normal
2021-11-04,4680.06005859375,15.4399995803833,0.42,73,Normal
2021-11-05,4697.52978515625,16.479999542236328,0.37,73,Normal
2021-11-08,4701.7001953125,17.219999313354492,0.09,75,Normal
2021-11-09,4685.25,17.780000686645508,-0.35,84,Normal
2021-11-10,4646.7099609375,18.729999542236328,-0.82,75,Normal
2021-11-11,4649.27001953125,17.65999984741211,0.06,77,Normal
2021-11-12,4682.85009765625,16.290000915527344,0.72,74,Normal
2021-11-15,4682.7998046875,16.489999771118164,-0.0,72,Normal
2021-11-16,4700.89990234375,16.3700008392334,0.39,71,Normal
2021-11-17,4688.669921875,17.110000610351562,-0.26,52,Normal
2021-11-18,4704.5400390625,17.59000015258789,0.34,54,Normal
2021-11-19,4697.9599609375,17.90999984741211,-0.14,34,Normal
2021-11-22,4682.93994140625,19.170000076293945,-0.32,50,Normal
2021-11-23,4690.7001953125,19.3799991607666,0.17,33,Normal
2021-11-24,4701.4599609375,18.579999923706055,0.23,42,Normal
2021-11-26,4594.6201171875,28.6200008392334,-2.27,47,Level_2 (High >2%)
2021-11-29,4655.27001953125,22.959999084472656,1.32,33,Normal
2021-11-30,4567.0,27.190000534057617,-1.9,40,Normal
2021-12-01,4513.0400390625,31.1200008392334,-1.18,34,Normal
2021-12-02,4577.10009765625,27.950000762939453,1.42,32,Normal
2021-12-03,4538.43017578125,30.670000076293945,-0.84,31,Normal
2021-12-06,4591.669921875,27.18000030517578,1.17,16,Normal
2021-12-07,4686.75,21.889999389648438,2.07,25,Level_2 (High >2%)
2021-12-08,4701.2099609375,19.899999618530273,0.31,28,Normal
2021-12-09,4667.4501953125,21.579999923706055,-0.72,29,Normal
2021-12-10,4712.02001953125,18.690000534057617,0.95,24,Normal
2021-12-13,4668.97021484375,20.309999465942383,-0.91,28,Normal
2021-12-14,4634.08984375,21.889999389648438,-0.75,21,Normal
2021-12-15,4709.85009765625,19.290000915527344,1.63,28,Normal
2021-12-16,4668.669921875,20.56999969482422,-0.87,29,Normal
2021-12-17,4620.64013671875,21.56999969482422,-1.03,23,Normal
2021-12-20,4568.02001953125,22.8700008392334,-1.14,25,Normal
2021-12-21,4649.22998046875,21.010000228881836,1.78,27,Normal
2021-12-22,4696.56005859375,18.6299991607666,1.02,45,Normal
2021-12-23,4725.7900390625,17.959999084472656,0.62,34,Normal
2021-12-27,4791.18994140625,17.68000030517578,1.38,40,Normal
2021-12-28,4786.35009765625,17.540000915527344,-0.1,41,Normal
2021-12-29,4793.06005859375,16.950000762939453,0.14,27,Normal
2021-12-30,4778.72998046875,17.329999923706055,-0.3,22,Normal
2021-12-31,4766.18017578125,17.219999313354492,-0.26,28,Normal
2022-01-03,4796.56005859375,16.600000381469727,0.64,29,Normal
2022-01-04,4793.5400390625,16.90999984741211,-0.06,23,Normal
2022-01-05,4700.580078125,19.729999542236328,-1.94,24,Normal
2022-01-06,4696.0498046875,19.610000610351562,-0.1,15,Normal
2022-01-07,4677.02978515625,18.760000228881836,-0.41,18,Normal
2022-01-10,4670.2900390625,19.399999618530273,-0.14,23,Normal
2022-01-11,4713.06982421875,18.40999984741211,0.92,21,Normal
2022-01-12,4726.35009765625,17.6200008392334,0.28,22,Normal
2022-01-13,4659.02978515625,20.309999465942383,-1.42,21,Normal
2022-01-14,4662.85009765625,19.190000534057617,0.08,21,Normal
2022-01-18,4577.10986328125,22.790000915527344,-1.84,24,Normal
